word	variant	zipf
shelters	shelter	4.25
shelters	sheltered	3.48
shelters	sheltering	2.89
sheriff	sheriffs	3.14
sheriffs	sheriff	4.16
sherries	sherry	3.40
sherry	sherries	1.57
shimmy	shimmied	1.75
shimmy	shimmying	1.74
shimmy	shimmies	1.63
shin	shins	2.68
shin	shinning	2.16
shin	shinned	1.68
shinier	shiny	3.88
shinier	shiniest	1.81
shiny	shinier	2.19
shiny	shiniest	1.81
shoe	shoes	4.67
shoe	shod	2.34
shoe	shoeing	2.12
shoe	shoed	1.51
shoed	shoes	4.67
shoed	shoe	4.24
shoed	shod	2.34
shoed	shoeing	2.12
shoeing	shoes	4.67
shoeing	shoe	4.24
shoeing	shod	2.34
shoeing	shoed	1.51
shoo	shooed	2.03
shoo	shooing	1.97
shoo	shoos	1.53
shooed	shoo	2.85
shooed	shooing	1.97
shooed	shoos	1.53
shooing	shoo	2.85
shooing	shooed	2.03
shooing	shoos	1.53
shook	shake	4.33
shook	shaking	4.08
shook	shakes	3.65
shook	shaken	3.60
shoos	shoo	2.85
shoos	shooed	2.03
shoos	shooing	1.97
shoot	shot	5.22
shoot	shooting	4.78
shoot	shoots	3.96
shooter	shooters	3.66
shooters	shooter	4.05
shooting	shot	5.22
shooting	shoot	4.73
shooting	shoots	3.96
shooting	shootings	3.69
shoots	shot	5.22
shoots	shooting	4.78
shoots	shoot	4.73
shop	shopping	4.68
shop	shops	4.34
shop	shopped	3.01
shore	shores	3.77
shore	shoring	2.49
shore	shored	2.11
shored	shore	4.33
shored	shores	3.77
shored	shoring	2.49
shores	shore	4.33
shores	shoring	2.49
shores	shored	2.11
short	shorter	4.22
short	shorts	4.07
short	shortest	3.57
short	shorted	2.68
short	shorting	2.61
shorted	short	5.33
shorted	shorter	4.22
shorted	shorts	4.07
shorted	shortest	3.57
shorted	shorting	2.61
shorter	short	5.33
shorter	shorts	4.07
shorter	shortest	3.57
shorter	shorted	2.68
shorter	shorting	2.61
shortest	short	5.33
shortest	shorter	4.22
shortest	shorts	4.07
shortest	shorted	2.68
shortest	shorting	2.61
shorthorn	shorthorns	1.17
shorthorns	shorthorn	1.79
shorting	short	5.33
shorting	shorter	4.22
shorting	shorts	4.07
shorting	shortest	3.57
shorting	shorted	2.68
shorts	short	5.33
shorts	shorter	4.22
shorts	shortest	3.57
shorts	shorted	2.68
shorts	shorting	2.61
shot	shooting	4.78
shot	shoot	4.73
shot	shots	4.63
shot	shoots	3.96
shotgun	shotguns	3.04
should	shall	5.03
shout	shouting	3.97
shout	shouted	3.78
shout	shouts	3.54
shouted	shout	4.06
shouted	shouting	3.97
shouted	shouts	3.54
shouts	shout	4.06
shouts	shouting	3.97
shouts	shouted	3.78
shove	shoved	3.46
shove	shoving	3.22
shove	shoves	2.66
show	shows	5.23
show	shown	4.90
show	showing	4.88
show	showed	4.86
showed	show	5.68
showed	shows	5.23
showed	shown	4.90
showed	showing	4.88
showing	show	5.68
showing	shows	5.23
showing	shown	4.90
showing	showed	4.86
shown	show	5.68
shown	shows	5.23
shown	showing	4.88
shown	showed	4.86
shows	show	5.68
shows	shown	4.90
shows	showing	4.88
shows	showed	4.86
sicced	sic	3.62
sicced	sics	1.50
sicced	siccing	1.11
siccing	sic	3.62
siccing	sics	1.50
siccing	sicced	1.48
sicken	sickening	3.31
sicken	sickened	2.73
sicken	sickens	2.50
sics	sic	3.62
sics	sicced	1.48
sics	siccing	1.11
siege	sieges	2.59
sieges	siege	3.93
sierra	sierras	2.41
sierras	sierra	4.06
sigh	sighs	3.38
sigh	sighed	3.13
sigh	sighing	2.87
sighed	sigh	3.95
sighed	sighs	3.38
sighed	sighing	2.87
sighing	sigh	3.95
sighing	sighs	3.38
sighing	sighed	3.13
sighs	sigh	3.95
sighs	sighed	3.13
sighs	sighing	2.87
silhouette	silhouettes	2.86
silhouette	silhouetted	2.37
silhouette	silhouetting	1.10
silhouettes	silhouette	3.31
silhouettes	silhouetted	2.37
silhouettes	silhouetting	1.10
silkworm	silkworms	2.09
silkworms	silkworm	2.40
sillier	silly	4.39
sillier	silliest	2.40
sillier	sillies	1.43
sillies	silly	4.39
sillies	silliest	2.40
sillies	sillier	2.13
silly	silliest	2.40
silly	sillier	2.13
silly	sillies	1.43
silt	silting	2.03
silt	silted	1.90
silt	silts	1.73
silted	silt	2.96
silted	silting	2.03
silted	silts	1.73
silting	silt	2.96
silting	silted	1.90
silting	silts	1.73
silts	silt	2.96
silts	silting	2.03
silts	silted	1.90
simpler	simple	5.08
simpler	simplest	3.65
simpler	simples	2.21
simplex	simplices	1.35
simplex	simplexes	1.04
simplex	simplicia	0.00
simplexes	simplex	2.97
simplexes	simplices	1.35
simplexes	simplicia	0.00
sin	sins	4.04
sin	sinned	3.05
sin	sinning	2.70
single	singles	4.44
single	singled	3.30
single	singling	2.70
singles	single	5.41
singles	singled	3.30
singles	singling	2.70
sip	sipping	3.30
sip	sips	2.99
sip	sipped	2.68
sir	sirs	2.67
sissy	sissies	2.41
sister	sisters	4.43
sisters	sister	4.95
sit	sitting	4.86
sit	sat	4.64
sit	sits	4.18
sitar	sitars	1.12
sits	sit	4.90
sits	sitting	4.86
sits	sat	4.64
sitter	sitters	2.73
sixties	sixty	3.93
sixty	sixties	3.36
sketch	sketches	3.71
sketch	sketching	3.01
sketch	sketched	2.96
sketched	sketch	4.04
sketched	sketches	3.71
sketched	sketching	3.01
sketches	sketch	4.04
sketches	sketching	3.01
sketches	sketched	2.96
sketching	sketch	4.04
sketching	sketches	3.71
sketching	sketched	2.96
ski	skiing	3.84
ski	skis	3.19
ski	skied	2.46
ski	skiis	1.14
skid	skids	2.72
skid	skidded	2.51
skid	skidding	2.49
skied	sky	4.72
skied	ski	4.13
skied	skies	3.91
skied	skiing	3.84
skied	skis	3.19
skied	skying	1.52
skied	skiis	1.14
skies	sky	4.72
skies	skied	2.46
skies	skying	1.52
skiing	ski	4.13
skiing	skis	3.19
skiing	skied	2.46
skiing	skiis	1.14
skilled	skills	4.77
skilled	skill	4.42
skilled	skilling	2.34
skip	skipped	3.66
skip	skipping	3.57
skip	skips	3.15
skipped	skip	4.21
skipped	skipping	3.57
skipped	skips	3.15
skipping	skip	4.21
skipping	skipped	3.66
skipping	skips	3.15
skips	skip	4.21
skips	skipped	3.66
skips	skipping	3.57
skis	ski	4.13
skis	skiing	3.84
skis	skied	2.46
skis	skiis	1.14
skit	skits	2.88
sky	skies	3.91
sky	skied	2.46
sky	skying	1.52
skyline	skylines	2.35
skylines	skyline	3.49
skyscraper	skyscrapers	3.12
skyscrapers	skyscraper	3.20
slam	slams	3.63
slam	slammed	3.62
slam	slamming	3.35
slammed	slam	4.02
slammed	slams	3.63
slammed	slamming	3.35
slamming	slam	4.02
slamming	slams	3.63
slamming	slammed	3.62
slams	slam	4.02
slams	slammed	3.62
slams	slamming	3.35
slap	slapped	3.67
slap	slapping	3.36
slap	slaps	3.17
slapped	slap	3.97
slapped	slapping	3.36
slapped	slaps	3.17
slapping	slap	3.97
slapping	slapped	3.67
slapping	slaps	3.17
slaps	slap	3.97
slaps	slapped	3.67
slaps	slapping	3.36
slate	slated	3.43
slate	slates	2.61
slate	slating	1.96
slave	slaves	4.19
slave	slaving	2.45
slave	slaved	2.17
slaved	slave	4.31
slaved	slaves	4.19
slaved	slaving	2.45
slaves	slave	4.31
slaves	slaving	2.45
slaves	slaved	2.17
sled	sledding	2.58
sled	sleds	2.57
sled	sledded	0.00
sledded	sled	3.23
sledded	sledding	2.58
sledded	sleds	2.57
sledding	sled	3.23
sledding	sleds	2.57
sledding	sledded	0.00
sledge	sledges	2.17
sledge	sledging	2.13
sledge	sledged	1.23
sledged	sledge	3.07
sledged	sledges	2.17
sledged	sledging	2.13
sledges	sledge	3.07
sledges	sledging	2.13
sledges	sledged	1.23
sledging	sledge	3.07
sledging	sledges	2.17
sledging	sledged	1.23
sleds	sled	3.23
sleds	sledding	2.58
sleds	sledded	0.00
sleep	sleeping	4.56
sleep	slept	4.18
sleep	sleeps	3.71
sleeping	sleep	5.05
sleeping	slept	4.18
sleeping	sleeps	3.71
sleeps	sleep	5.05
sleeps	sleeping	4.56
sleeps	slept	4.18
slept	sleep	5.05
slept	sleeping	4.56
slept	sleeps	3.71
slick	slicker	2.46
slick	slicks	2.36
slick	slickest	1.87
slicker	slick	3.71
slicker	slicks	2.36
slicker	slickers	2.05
slicker	slickest	1.87
slickers	slicker	2.46
slicks	slick	3.71
slicks	slicker	2.46
slicks	slickest	1.87
slim	slimming	2.92
slim	slimmer	2.90
slim	slimmed	2.31
slim	slims	2.21
slim	slimmest	2.14
slimmed	slim	4.05
slimmed	slimming	2.92
slimmed	slimmer	2.90
slimmed	slims	2.21
slimmed	slimmest	2.14
slimmer	slim	4.05
slimmer	slimming	2.92
slimmer	slimmed	2.31
slimmer	slims	2.21
slimmer	slimmest	2.14
slimmer	slimmers	1.28
slimmers	slimmer	2.90
slimming	slim	4.05
slimming	slimmer	2.90
slimming	slimmed	2.31
slimming	slims	2.21
slimming	slimmest	2.14
slims	slim	4.05
slims	slimming	2.92
slims	slimmer	2.90
slims	slimmed	2.31
slims	slimmest	2.14
slip	slipped	3.99
slip	slipping	3.69
slip	slips	3.61
slipped	slip	4.28
slipped	slipping	3.69
slipped	slips	3.61
slipping	slip	4.28
slipping	slipped	3.99
slipping	slips	3.61
slips	slip	4.28
slips	slipped	3.99
slips	slipping	3.69
smack	smacked	3.21
smack	smacks	3.03
smack	smacking	3.02
smacked	smack	3.64
smacked	smacks	3.03
smacked	smacking	3.02
smacking	smack	3.64
smacking	smacked	3.21
smacking	smacks	3.03
smacks	smack	3.64
smacks	smacked	3.21
smacks	smacking	3.02
small	smaller	4.80
small	smallest	4.01
smaller	small	5.51
smaller	smallest	4.01
smart	smarter	3.91
smart	smartest	3.48
smart	smarts	2.95
smart	smarting	2.29
smart	smarted	1.67
smarted	smart	4.83
smarted	smarter	3.91
smarted	smartest	3.48
smarted	smarts	2.95
smarted	smarting	2.29
smartest	smart	4.83
smartest	smarter	3.91
smartest	smarts	2.95
smartest	smarting	2.29
smartest	smarted	1.67
smarts	smart	4.83
smarts	smarter	3.91
smarts	smartest	3.48
smarts	smarting	2.29
smarts	smarted	1.67
smell	smells	4.04
smell	smelling	3.58
smell	smelled	3.50
smell	smelt	2.99
smelled	smell	4.49
smelled	smells	4.04
smelled	smelling	3.58
smelled	smelt	2.99
smelling	smell	4.49
smelling	smells	4.04
smelling	smelled	3.50
smelling	smelt	2.99
smells	smell	4.49
smells	smelling	3.58
smells	smelled	3.50
smells	smelt	2.99
smelt	smell	4.49
smelt	smells	4.04
smelt	smelling	3.58
smelt	smelled	3.50
smelt	smelting	2.89
smelt	smelted	2.08
smelt	smelts	1.52
smelted	smelt	2.99
smelted	smelting	2.89
smelted	smelts	1.52
smelting	smelt	2.99
smelting	smelted	2.08
smelting	smelts	1.52
smelts	smelt	2.99
smelts	smelting	2.89
smelts	smelted	2.08
smile	smiling	4.15
smile	smiles	3.91
smile	smiled	3.86
smoking	smoke	4.67
smoking	smoked	3.92
smoking	smokes	3.45
snack	snacks	3.86
snack	snacking	2.84
snack	snacked	1.77
snacked	snack	3.90
snacked	snacks	3.86
snacked	snacking	2.84
snacking	snack	3.90
snacking	snacks	3.86
snacking	snacked	1.77
snacks	snack	3.90
snacks	snacking	2.84
snacks	snacked	1.77
snap	snapped	3.81
snap	snaps	3.66
snap	snapping	3.47
snapped	snap	4.21
snapped	snaps	3.66
snapped	snapping	3.47
snapping	snap	4.21
snapping	snapped	3.81
snapping	snaps	3.66
snaps	snap	4.21
snaps	snapped	3.81
snaps	snapping	3.47
sneak	sneaking	3.42
sneak	sneaks	3.04
sneak	sneaked	2.84
sneaked	sneak	3.99
sneaked	sneaking	3.42
sneaked	sneaks	3.04
sneaking	sneak	3.99
sneaking	sneaks	3.04
sneaking	sneaked	2.84
sneaks	sneak	3.99
sneaks	sneaking	3.42
sneaks	sneaked	2.84
sniff	sniffing	3.23
sniff	sniffed	2.85
sniff	sniffs	2.57
sniffed	sniff	3.44
sniffed	sniffing	3.23
sniffed	sniffs	2.57
sniffing	sniff	3.44
sniffing	sniffed	2.85
sniffing	sniffs	2.57
sniffs	sniff	3.44
sniffs	sniffing	3.23
sniffs	sniffed	2.85
soft	softer	3.54
soft	softest	2.79
softball	softballs	1.81
softballs	softball	3.66
softer	soft	4.68
softer	softest	2.79
softest	soft	4.68
softest	softer	3.54
softness	softnesses	0.00
softnesses	softness	2.99
soil	soils	3.57
soil	soiled	2.97
soil	soiling	2.39
soiled	soil	4.42
soiled	soils	3.57
soiled	soiling	2.39
soiling	soil	4.42
soiling	soils	3.57
soiling	soiled	2.97
soils	soil	4.42
soils	soiled	2.97
soils	soiling	2.39
sold	sell	4.98
sold	selling	4.81
sold	sells	4.09
sole	soles	3.18
sole	soled	2.28
sole	soling	1.40
soled	sole	4.29
soled	soles	3.18
soled	soling	1.40
soles	sole	4.29
soles	soled	2.28
soles	soling	1.40
soli	solo	4.61
soli	solos	3.33
soli	soloing	2.26
soli	soloed	1.90
soling	sole	4.29
soling	soles	3.18
soling	soled	2.28
solo	solos	3.33
solo	soli	2.44
solo	soloing	2.26
solo	soloed	1.90
soloing	solo	4.61
soloing	solos	3.33
soloing	soli	2.44
soloing	soloed	1.90
solos	solo	4.61
solos	soli	2.44
solos	soloing	2.26
solos	soloed	1.90
solve	solved	4.08
solve	solving	3.99
solve	solves	3.29
solved	solve	4.42
solved	solving	3.99
solved	solves	3.29
solves	solve	4.42
solves	solved	4.08
solves	solving	3.99
solving	solve	4.42
solving	solved	4.08
solving	solves	3.29
son	sons	4.50
song	songs	4.84
songs	song	5.26
soon	sooner	4.25
soon	soonest	2.43
sooner	soon	5.32
sooner	soonest	2.43
soonest	soon	5.32
soonest	sooner	4.25
sorbet	sorbets	1.71
sorbets	sorbet	2.64
sore	sores	3.03
sore	sorest	1.55
sore	sorer	1.40
sorer	sore	3.99
sorer	sores	3.03
sorer	sorest	1.55
sores	sore	3.99
sores	sorest	1.55
sores	sorer	1.40
sorest	sore	3.99
sorest	sores	3.03
sorest	sorer	1.40
sorrow	sorrows	3.23
sorrow	sorrowing	1.69
sorrow	sorrowed	1.07
sort	sorts	4.21
sort	sorted	3.83
sort	sorting	3.61
sorted	sort	5.00
sorted	sorts	4.21
sorted	sorting	3.61
sorter	sorters	1.89
sorters	sorter	2.29
sortie	sorties	2.68
sorting	sort	5.00
sorting	sorts	4.21
sorting	sorted	3.83
sorts	sort	5.00
sorts	sorted	3.83
sorts	sorting	3.61
sot	sots	1.79
sought	seek	4.61
sought	seeking	4.58
sought	seeks	4.13
soup	soups	3.10
soup	souped	2.30
soup	souping	1.10
souped	soup	4.15
souped	soups	3.10
souped	souping	1.10
soupier	soupy	2.28
soupier	soupiest	0.00
soupiest	soupy	2.28
soupiest	soupier	0.00
souping	soup	4.15
souping	soups	3.10
souping	souped	2.30
soups	soup	4.15
soups	souped	2.30
soups	souping	1.10
soupy	soupier	0.00
soupy	soupiest	0.00
source	sources	4.84
source	sourced	3.51
source	sourcing	3.27
sourced	source	5.15
sourced	sources	4.84
sourced	sourcing	3.27
sourcing	source	5.15
sourcing	sources	4.84
sourcing	sourced	3.51
spam	spamming	3.23
spam	spammed	2.56
spam	spams	2.32
spammed	spam	4.05
spammed	spamming	3.23
spammed	spams	2.32
spamming	spam	4.05
spamming	spammed	2.56
spamming	spams	2.32
spams	spam	4.05
spams	spamming	3.23
spams	spammed	2.56
spar	sparring	3.11
spar	spars	2.46
spar	sparred	2.16
sparred	sparring	3.11
sparred	spar	3.06
sparred	spars	2.46
spars	sparring	3.11
spars	spar	3.06
spars	sparred	2.16
sparse	sparser	1.84
sparse	sparsest	0.00
spat	spit	3.85
spat	spitting	3.47
spat	spits	3.08
spat	spats	2.45
spat	spitted	1.41
speak	speaking	4.91
speak	spoke	4.61
speak	spoken	4.45
speak	speaks	4.43
speaking	speak	5.03
speaking	spoke	4.61
speaking	spoken	4.45
speaking	speaks	4.43
speaks	speak	5.03
speaks	speaking	4.91
speaks	spoke	4.61
speaks	spoken	4.45
spear	spears	3.66
spear	speared	2.40
spear	spearing	2.35
speared	spear	3.70
speared	spears	3.66
speared	spearing	2.35
spearing	spear	3.70
spearing	spears	3.66
spearing	speared	2.40
spears	spear	3.70
spears	speared	2.40
spears	spearing	2.35
specialties	specialty	3.89
specialty	specialties	3.31
specific	specifics	3.52
speck	specks	2.67
specks	speck	3.02
spectator	spectators	3.66
spectators	spectator	3.51
specter	specters	2.04
specters	specter	3.08
spectra	spectrum	4.26
spectra	spectrums	2.11
spectral	spectrals	0.00
spectrals	spectral	3.46
spectre	spectres	2.26
spectres	spectre	3.24
spectroscopies	spectroscopy	3.31
spectroscopy	spectroscopies	1.29
spectrum	spectra	3.25
spectrum	spectrums	2.11
spectrums	spectrum	4.26
spectrums	spectra	3.25
sped	speed	5.00
sped	speeds	4.05
sped	speeding	3.68
sped	speeded	2.37
speech	speeches	3.93
speeches	speech	4.85
speed	speeds	4.05
speed	speeding	3.68
speed	sped	3.26
speed	speeded	2.37
speeds	speed	5.00
speeds	speeding	3.68
speeds	sped	3.26
speeds	speeded	2.37
spell	spelling	4.00
spell	spells	3.82
spell	spelled	3.79
spell	spelt	3.18
spelled	spell	4.37
spelled	spelling	4.00
spelled	spells	3.82
spelled	spelt	3.18
speller	spellers	1.96
spellers	speller	2.24
spelling	spell	4.37
spelling	spells	3.82
spelling	spelled	3.79
spelling	spelt	3.18
spelling	spellings	2.79
spells	spell	4.37
spells	spelling	4.00
spells	spelled	3.79
spells	spelt	3.18
spelt	spell	4.37
spelt	spelling	4.00
spelt	spells	3.82
spelt	spelled	3.79
spelt	spelts	0.00
spend	spent	5.02
spend	spending	4.71
spend	spends	3.95
spent	spend	4.97
spent	spending	4.71
spent	spends	3.95
sphere	spheres	3.41
spheres	sphere	3.91
sphinx	sphinxes	2.07
sphinxes	sphinx	3.00
spiritual	spirituals	2.29
spirituals	spiritual	4.40
spit	spitting	3.47
spit	spat	3.30
spit	spits	3.08
spit	spitted	1.41
spite	spiting	1.42
spite	spites	1.09
spite	spited	0.00
spitz	spitzes	0.00
spitzes	spitz	2.54
spleen	spleens	1.85
spleens	spleen	3.14
spline	splines	2.21
splines	spline	2.46
spoiled	spoil	3.81
spoiled	spoils	3.33
spoiled	spoiling	3.25
spoiled	spoilt	3.10
spoke	speak	5.03
spoke	speaking	4.91
spoke	spoken	4.45
spoke	speaks	4.43
spoke	spokes	2.84
sporadic	sporadics	0.00
sporadics	sporadic	3.29
spore	spores	3.26
spores	spore	3.00
sports	sport	4.73
sports	sporting	4.16
sports	sported	2.73
spot	spots	4.33
spot	spotted	4.19
spot	spotting	3.39
spotted	spot	4.89
spotted	spots	4.33
spotted	spotting	3.39
spray	sprayed	3.49
spray	spraying	3.41
spray	sprays	3.20
sprayed	spray	4.18
sprayed	spraying	3.41
sprayed	sprays	3.20
spraying	spray	4.18
spraying	sprayed	3.49
spraying	sprays	3.20
sprays	spray	4.18
sprays	sprayed	3.49
sprays	spraying	3.41
spread	spreading	4.19
spread	spreads	3.69
spreading	spread	4.81
spreading	spreads	3.69
spreads	spread	4.81
spreads	spreading	4.19
spree	sprees	2.52
sprees	spree	3.56
sprint	sprints	3.06
sprint	sprinting	3.01
sprint	sprinted	2.69
sprinted	sprint	3.96
sprinted	sprints	3.06
sprinted	sprinting	3.01
sprinting	sprint	3.96
sprinting	sprints	3.06
sprinting	sprinted	2.69
sprints	sprint	3.96
sprints	sprinting	3.01
sprints	sprinted	2.69
sprite	sprites	2.83
sprites	sprite	3.19
square	squares	3.73
square	squared	3.39
square	squaring	2.63
square	squarer	1.55
square	squarest	0.00
squared	square	4.84
squared	squares	3.73
squared	squaring	2.63
squared	squarer	1.55
squared	squarest	0.00
squarer	square	4.84
squarer	squares	3.73
squarer	squared	3.39
squarer	squaring	2.63
squarer	squarest	0.00
squares	square	4.84
squares	squared	3.39
squares	squaring	2.63
squares	squarer	1.55
squares	squarest	0.00
squarest	square	4.84
squarest	squares	3.73
squarest	squared	3.39
squarest	squaring	2.63
squarest	squarer	1.55
squaring	square	4.84
squaring	squares	3.73
squaring	squared	3.39
squaring	squarer	1.55
squaring	squarest	0.00
squat	squats	3.28
squat	squatting	2.99
squat	squatted	2.51
squats	squat	3.48
squats	squatting	2.99
squats	squatted	2.51
squatted	squat	3.48
squatted	squats	3.28
squatted	squatting	2.99
squatting	squat	3.48
squatting	squats	3.28
squatting	squatted	2.51
stab	stabbed	3.90
stab	stabbing	3.58
stab	stabs	3.05
stabs	stabbed	3.90
stabs	stab	3.78
stabs	stabbing	3.58
stack	stacked	3.63
stack	stacks	3.49
stack	stacking	3.30
stacked	stack	4.05
stacked	stacks	3.49
stacked	stacking	3.30
stacking	stack	4.05
stacking	stacked	3.63
stacking	stacks	3.49
stacks	stack	4.05
stacks	stacked	3.63
stacks	stacking	3.30
staff	staffing	3.53
staff	staffed	3.35
staff	staffs	3.23
staff	staves	2.60
staffed	staff	5.08
staffed	staffing	3.53
staffed	staffs	3.23
staffed	staves	2.60
staffing	staff	5.08
staffing	staffed	3.35
staffing	staffs	3.23
staffing	staves	2.60
staffs	staff	5.08
staffs	staffing	3.53
staffs	staffed	3.35
staffs	staves	2.60
stage	stages	4.43
stage	staged	3.83
stage	staging	3.65
stake	stakes	4.02
stake	staked	2.98
stake	staking	2.90
staked	stake	4.15
staked	stakes	4.02
staked	staking	2.90
stakes	stake	4.15
stakes	staked	2.98
stakes	staking	2.90
stalk	stalking	3.64
stalk	stalked	3.21
stalk	stalks	3.16
stalked	stalking	3.64
stalked	stalk	3.46
stalked	stalks	3.16
stalking	stalk	3.46
stalking	stalked	3.21
stalking	stalks	3.16
stalks	stalking	3.64
stalks	stalk	3.46
stalks	stalked	3.21
stall	stalls	3.51
stall	stalled	3.37
stall	stalling	3.18
stalled	stall	3.79
stalled	stalls	3.51
stalled	stalling	3.18
stalling	stall	3.79
stalling	stalls	3.51
stalling	stalled	3.37
stalls	stall	3.79
stalls	stalled	3.37
stalls	stalling	3.18
stance	stances	3.00
stand	standing	4.86
stand	stands	4.61
stand	stood	4.57
standard	standards	4.78
standing	stand	5.14
standing	stands	4.61
standing	stood	4.57
standing	standings	3.46
standings	standing	4.86
stands	stand	5.14
stands	standing	4.86
stands	stood	4.57
star	stars	4.86
star	starring	4.08
star	starred	3.71
stare	staring	4.14
stare	stared	3.60
stare	stares	3.32
stared	staring	4.14
stared	stare	3.91
stared	stares	3.32
stares	staring	4.14
stares	stare	3.91
stares	stared	3.60
staring	stare	3.91
staring	stared	3.60
staring	stares	3.32
stark	starker	2.04
stark	starkest	1.55
starker	stark	4.01
starker	starkest	1.55
starred	star	5.19
starred	stars	4.86
starred	starring	4.08
stars	star	5.19
stars	starring	4.08
stars	starred	3.71
start	started	5.39
start	starting	5.07
start	starts	4.83
started	start	5.56
started	starting	5.07
started	starts	4.83
state	states	5.52
state	stated	4.74
state	stating	4.15
stated	state	5.78
stated	states	5.52
stated	stating	4.15
steadied	steady	4.31
steadied	steadier	2.29
steadied	steadying	2.25
steadied	steadies	1.88
steadied	steadiest	1.63
steadier	steady	4.31
steadier	steadied	2.36
steadier	steadying	2.25
steadier	steadies	1.88
steadier	steadiest	1.63
steady	steadied	2.36
steady	steadier	2.29
steady	steadying	2.25
steady	steadies	1.88
steady	steadiest	1.63
steak	steaks	3.31
steakhouse	steakhouses	1.92
steakhouses	steakhouse	2.90
steaks	steak	3.97
steal	stolen	4.41
steal	stealing	4.23
steal	stole	4.21
steal	steals	3.72
stealing	steal	4.41
stealing	stolen	4.41
stealing	stole	4.21
stealing	steals	3.72
steals	steal	4.41
steals	stolen	4.41
steals	stealing	4.23
steals	stole	4.21
steel	steels	2.82
steel	steeled	2.10
steel	steeling	1.95
steeled	steel	4.71
steeled	steels	2.82
steeled	steeling	1.95
steelier	steely	2.82
steelier	steelies	0.00
steelier	steeliest	0.00
steelies	steely	2.82
steelies	steelier	0.00
steelies	steeliest	0.00
steeliest	steely	2.82
steeliest	steelier	0.00
steeliest	steelies	0.00
steeling	steel	4.71
steeling	steels	2.82
steeling	steeled	2.10
steels	steel	4.71
steels	steeled	2.10
steels	steeling	1.95
steely	steelier	0.00
steely	steelies	0.00
steely	steeliest	0.00
steep	steeped	3.08
steep	steeper	2.91
steep	steepest	2.64
steep	steeping	2.37
steep	steeps	1.76
steeped	steep	3.99
steeped	steeper	2.91
steeped	steepest	2.64
steeped	steeping	2.37
steeped	steeps	1.76
steeper	steep	3.99
steeper	steeped	3.08
steeper	steepest	2.64
steeper	steeping	2.37
steeper	steeps	1.76
steepest	steep	3.99
steepest	steeped	3.08
steepest	steeper	2.91
steepest	steeping	2.37
steepest	steeps	1.76
steeping	steep	3.99
steeping	steeped	3.08
steeping	steeper	2.91
steeping	steepest	2.64
steeping	steeps	1.76
steeps	steep	3.99
steeps	steeped	3.08
steeps	steeper	2.91
steeps	steepest	2.64
steeps	steeping	2.37
steer	steering	3.93
steer	steered	3.13
steer	steers	2.90
stem	stems	3.83
stem	stemming	3.26
stem	stemmed	3.21
stemmed	stem	4.30
stemmed	stems	3.83
stemmed	stemming	3.26
stemming	stem	4.30
stemming	stems	3.83
stemming	stemmed	3.21
stems	stem	4.30
stems	stemming	3.26
stems	stemmed	3.21
stent	stents	2.47
stent	stenting	2.00
stent	stented	0.00
step	steps	4.73
step	stepped	4.20
step	stepping	3.98
steppe	steppes	2.61
stepped	step	5.13
stepped	steps	4.73
stepped	stepping	3.98
steppes	steppe	2.83
stepping	step	5.13
stepping	steps	4.73
stepping	stepped	4.20
steps	step	5.13
steps	stepped	4.20
steps	stepping	3.98
stern	sterner	2.34
stern	sterns	2.14
stern	sternest	1.80
sterner	stern	3.90
sterner	sterns	2.14
sterner	sternest	1.80
stick	stuck	4.68
stick	sticks	4.14
stick	sticking	4.02
sticker	stickers	3.69
stickers	sticker	3.71
sticking	stick	4.76
sticking	stuck	4.68
sticking	sticks	4.14
sticks	stick	4.76
sticks	stuck	4.68
sticks	sticking	4.02
still	stills	3.28
still	stiller	2.68
still	stilled	2.15
still	stilling	1.97
still	stillest	0.00
stilled	still	5.92
stilled	stills	3.28
stilled	stiller	2.68
stilled	stilling	1.97
stilled	stillest	0.00
stiller	still	5.92
stiller	stills	3.28
stiller	stilled	2.15
stiller	stilling	1.97
stiller	stillest	0.00
stilling	still	5.92
stilling	stills	3.28
stilling	stiller	2.68
stilling	stilled	2.15
stilling	stillings	1.44
stilling	stillest	0.00
stills	still	5.92
stills	stiller	2.68
stills	stilled	2.15
stills	stilling	1.97
stills	stillest	0.00
stock	stocks	4.28
stock	stocking	3.49
stock	stocked	3.44
stoke	stokes	3.57
stoke	stoked	3.44
stoke	stoking	2.54
stoked	stoke	3.73
stoked	stokes	3.57
stoked	stoking	2.54
stokes	stoke	3.73
stokes	stoked	3.44
stokes	stoking	2.54
stoking	stoke	3.73
stoking	stokes	3.57
stoking	stoked	3.44
stole	stolen	4.41
stole	steal	4.41
stole	stealing	4.23
stole	steals	3.72
stood	stand	5.14
stood	standing	4.86
stood	stands	4.61
stoop	stoops	2.66
stoop	stooped	2.56
stoop	stooping	2.47
stop	stopped	4.84
stop	stops	4.40
stop	stopping	4.29
stops	stop	5.52
stops	stopped	4.84
stops	stopping	4.29
store	stores	4.63
store	stored	4.18
store	storing	3.57
stored	store	5.02
stored	stores	4.63
stored	storing	3.57
stores	store	5.02
stores	stored	4.18
stores	storing	3.57
stories	story	5.45
storing	store	5.02
storing	stores	4.63
storing	stored	4.18
stork	storks	2.50
storks	stork	2.88
storm	storms	3.94
storm	stormed	3.30
storm	storming	3.16
stormed	storm	4.66
stormed	storms	3.94
